row_id,timestamp,gpu,dcc_mode,ordering,block,wgp,rep,mean_us,std_us,atomic_gops_s,tcc_dcc_hit,tcc_dcc_miss,tcp_tcc_atomic_req,sq_wait_proxy,status
208,1778532409.637298,gfx942,dcc_disabled,RELAXED,256,16,7,23.7899,1.5314,0.1722,0,0,4096,2378,ok
209,1778532409.6382208,gfx942,dcc_disabled,RELAXED,256,16,8,22.9741,1.7559,0.1783,0,0,4096,2297,ok
210,1778532409.6391196,gfx942,dcc_disabled,RELAXED,256,16,9,23.6054,1.3231,0.1735,0,0,4096,2360,ok
211,1778532409.640032,gfx942,dcc_disabled,RELAXED,256,16,10,23.9403,1.8265,0.1711,0,0,4096,2394,ok
212,1778532409.6409416,gfx942,dcc_disabled,RELAXED,256,16,11,23.2968,1.8111,0.1758,0,0,4096,2329,ok
213,1778532409.6418545,gfx942,dcc_disabled,RELAXED,256,16,12,23.9282,2.1073,0.1712,0,0,4096,2392,ok
214,1778532409.6427639,gfx942,dcc_disabled,RELAXED,256,16,13,23.1826,2.1055,0.1767,0,0,4096,2318,ok
215,1778532409.6436598,gfx942,dcc_disabled,RELAXED,256,16,14,24.4755,2.4779,0.1674,0,0,4096,2447,ok
216,1778532409.6445851,gfx942,dcc_disabled,RELAXED,256,16,15,23.4272,2.1055,0.1748,0,0,4096,2342,ok
217,1778532409.6454856,gfx942,dcc_disabled,RELAXED,256,16,16,24.0724,1.6779,0.1702,0,0,4096,2407,ok
218,1778532409.6463957,gfx942,dcc_disabled,RELAXED,256,16,17,23.8261,1.5662,0.1719,0,0,4096,2382,ok
219,1778532409.6473045,gfx942,dcc_disabled,RELAXED,256,16,18,23.4212,1.4156,0.1749,0,0,4096,2342,ok
220,1778532409.6482487,gfx942,dcc_disabled,RELAXED,256,16,19,23.2788,1.4761,0.1760,0,0,4096,2327,ok
221,1778532409.6491652,gfx942,dcc_disabled,RELAXED,256,16,20,23.7399,1.8007,0.1725,0,0,4096,2373,ok
222,1778532409.6500845,gfx942,dcc_disabled,RELAXED,256,16,21,23.7299,1.5145,0.1726,0,0,4096,2372,ok
223,1778532409.6509922,gfx942,dcc_disabled,RELAXED,256,16,22,23.6095,1.7995,0.1735,0,0,4096,2360,ok
224,1778532409.6518939,gfx942,dcc_disabled,RELAXED,256,16,23,24.0165,2.7166,0.1705,0,0,4096,2401,ok
225,1778532409.6528053,gfx942,dcc_disabled,RELAXED,256,16,24,23.1786,1.8628,0.1767,0,0,4096,2317,ok
226,1778532409.6536896,gfx942,dcc_disabled,RELAXED,256,32,0,23.4573,1.9561,0.3492,0,0,8192,2345,ok
227,1778532409.6545913,gfx942,dcc_disabled,RELAXED,256,32,1,23.4672,1.6615,0.3491,0,0,8192,2346,ok
228,1778532409.6554964,gfx942,dcc_disabled,RELAXED,256,32,2,23.5675,1.8425,0.3476,0,0,8192,2356,ok
229,1778532409.6564038,gfx942,dcc_disabled,RELAXED,256,32,3,23.5955,1.3373,0.3472,0,0,8192,2359,ok
230,1778532409.657318,gfx942,dcc_disabled,RELAXED,256,32,4,23.2929,1.6337,0.3517,0,0,8192,2329,ok
231,1778532409.6582174,gfx942,dcc_disabled,RELAXED,256,32,5,23.1166,1.0725,0.3544,0,0,8192,2311,ok
232,1778532409.6591136,gfx942,dcc_disabled,RELAXED,256,32,6,23.3370,1.1194,0.3510,0,0,8192,2333,ok
233,1778532409.6600232,gfx942,dcc_disabled,RELAXED,256,32,7,23.4772,2.0793,0.3489,0,0,8192,2347,ok
234,1778532409.6609285,gfx942,dcc_disabled,RELAXED,256,32,8,23.1624,1.7769,0.3537,0,0,8192,2316,ok
235,1778532409.6618342,gfx942,dcc_disabled,RELAXED,256,32,9,23.7759,2.4851,0.3445,0,0,8192,2377,ok
236,1778532409.6627407,gfx942,dcc_disabled,RELAXED,256,32,10,22.7777,1.9157,0.3596,0,0,8192,2277,ok
237,1778532409.6636329,gfx942,dcc_disabled,RELAXED,256,32,11,23.3550,1.6961,0.3508,0,0,8192,2335,ok
238,1778532409.6645365,gfx942,dcc_disabled,RELAXED,256,32,12,23.7058,2.1820,0.3456,0,0,8192,2370,ok
239,1778532409.6654327,gfx942,dcc_disabled,RELAXED,256,32,13,23.8821,2.2725,0.3430,0,0,8192,2388,ok
240,1778532409.666369,gfx942,dcc_disabled,RELAXED,256,32,14,23.2888,1.9073,0.3518,0,0,8192,2328,ok
241,1778532409.667282,gfx942,dcc_disabled,RELAXED,256,32,15,23.1286,1.3217,0.3542,0,0,8192,2312,ok
242,1778532409.6681907,gfx942,dcc_disabled,RELAXED,256,32,16,23.5074,1.6202,0.3485,0,0,8192,2350,ok
243,1778532409.6691022,gfx942,dcc_disabled,RELAXED,256,32,17,23.6194,2.4778,0.3468,0,0,8192,2361,ok
244,1778532409.6699998,gfx942,dcc_disabled,RELAXED,256,32,18,23.6018,1.8895,0.3471,0,0,8192,2360,ok
245,1778532409.6709092,gfx942,dcc_disabled,RELAXED,256,32,19,23.4233,2.5426,0.3497,0,0,8192,2342,ok
246,1778532409.6718082,gfx942,dcc_disabled,RELAXED,256,32,20,23.6878,2.1693,0.3458,0,0,8192,2368,ok
247,1778532409.6727064,gfx942,dcc_disabled,RELAXED,256,32,21,23.2927,1.1655,0.3517,0,0,8192,2329,ok
248,1778532409.6736054,gfx942,dcc_disabled,RELAXED,256,32,22,23.5194,1.7997,0.3483,0,0,8192,2351,ok
249,1778532409.6745205,gfx942,dcc_disabled,RELAXED,256,32,23,23.7841,1.6849,0.3444,0,0,8192,2378,ok
250,1778532409.675428,gfx942,dcc_disabled,RELAXED,256,32,24,23.4311,1.3023,0.3496,0,0,8192,2343,ok
251,1778532409.6763241,gfx942,dcc_disabled,RELAXED,256,64,0,23.6817,1.5852,0.6918,0,0,16384,2368,ok
252,1778532409.677227,gfx942,dcc_disabled,RELAXED,256,64,1,23.4774,1.6751,0.6979,0,0,16384,2347,ok
253,1778532409.678133,gfx942,dcc_disabled,RELAXED,256,64,2,23.7357,2.2840,0.6903,0,0,16384,2373,ok
254,1778532409.6790385,gfx942,dcc_disabled,RELAXED,256,64,3,23.2909,2.0783,0.7035,0,0,16384,2329,ok
255,1778532409.67995,gfx942,dcc_disabled,RELAXED,256,64,4,23.7739,1.9792,0.6892,0,0,16384,2377,ok
256,1778532409.6808538,gfx942,dcc_disabled,RELAXED,256,64,5,23.5273,2.8264,0.6964,0,0,16384,2352,ok
257,1778532409.681761,gfx942,dcc_disabled,RELAXED,256,64,6,23.0183,1.8284,0.7118,0,0,16384,2301,ok
258,1778532409.6826556,gfx942,dcc_disabled,RELAXED,256,64,7,23.2467,2.2306,0.7048,0,0,16384,2324,ok
259,1778532409.6835685,gfx942,dcc_disabled,RELAXED,256,64,8,23.3630,1.3252,0.7013,0,0,16384,2336,ok
260,1778532409.68447,gfx942,dcc_disabled,RELAXED,256,64,9,23.3629,1.6474,0.7013,0,0,16384,2336,ok
261,1778532409.6853654,gfx942,dcc_disabled,RELAXED,256,64,10,23.7339,1.7974,0.6903,0,0,16384,2373,ok
262,1778532409.6862762,gfx942,dcc_disabled,RELAXED,256,64,11,23.4733,2.0335,0.6980,0,0,16384,2347,ok
263,1778532409.6871917,gfx942,dcc_disabled,RELAXED,256,64,12,23.3188,1.9925,0.7026,0,0,16384,2331,ok
264,1778532409.688112,gfx942,dcc_disabled,RELAXED,256,64,13,23.5714,1.8620,0.6951,0,0,16384,2357,ok
265,1778532409.6890163,gfx942,dcc_disabled,RELAXED,256,64,14,23.8100,1.9718,0.6881,0,0,16384,2380,ok
266,1778532409.6899366,gfx942,dcc_disabled,RELAXED,256,64,15,23.7960,1.3692,0.6885,0,0,16384,2379,ok
267,1778532409.6908438,gfx942,dcc_disabled,RELAXED,256,64,16,23.6637,2.3725,0.6924,0,0,16384,2366,ok
268,1778532409.6917486,gfx942,dcc_disabled,RELAXED,256,64,17,23.4674,1.8456,0.6982,0,0,16384,2346,ok
269,1778532409.6926599,gfx942,dcc_disabled,RELAXED,256,64,18,23.3991,2.1357,0.7002,0,0,16384,2339,ok
270,1778532409.6935716,gfx942,dcc_disabled,RELAXED,256,64,19,23.8862,1.6703,0.6859,0,0,16384,2388,ok
271,1778532409.6944962,gfx942,dcc_disabled,RELAXED,256,64,20,23.4090,1.5535,0.6999,0,0,16384,2340,ok
272,1778532409.6954074,gfx942,dcc_disabled,RELAXED,256,64,21,23.8320,1.7960,0.6875,0,0,16384,2383,ok
273,1778532409.6963198,gfx942,dcc_disabled,RELAXED,256,64,22,22.9420,1.5205,0.7142,0,0,16384,2294,ok
274,1778532409.697209,gfx942,dcc_disabled,RELAXED,256,64,23,23.4613,1.5299,0.6983,0,0,16384,2346,ok
275,1778532409.698127,gfx942,dcc_disabled,RELAXED,256,64,24,23.2449,2.2722,0.7048,0,0,16384,2324,ok
276,1778532409.6990297,gfx942,dcc_disabled,RELAXED,256,128,0,23.3348,1.5696,1.4043,0,0,32768,2333,ok
277,1778532409.6999378,gfx942,dcc_disabled,RELAXED,256,128,1,23.2968,1.5824,1.4065,0,0,32768,2329,ok
278,1778532409.7008436,gfx942,dcc_disabled,RELAXED,256,128,2,23.6457,2.0524,1.3858,0,0,32768,2364,ok
279,1778532409.7017655,gfx942,dcc_disabled,RELAXED,256,128,3,24.3572,2.6668,1.3453,0,0,32768,2435,ok
280,1778532409.7026925,gfx942,dcc_disabled,RELAXED,256,128,4,23.8643,2.0434,1.3731,0,0,32768,2386,ok
281,1778532409.7036037,gfx942,dcc_disabled,RELAXED,256,128,5,23.3150,1.6915,1.4054,0,0,32768,2331,ok
282,1778532409.7045083,gfx942,dcc_disabled,RELAXED,256,128,6,23.5576,1.5837,1.3910,0,0,32768,2355,ok
283,1778532409.7054436,gfx942,dcc_disabled,RELAXED,256,128,7,23.9164,1.7163,1.3701,0,0,32768,2391,ok
284,1778532409.706354,gfx942,dcc_disabled,RELAXED,256,128,8,23.5977,1.6015,1.3886,0,0,32768,2359,ok
285,1778532409.7072618,gfx942,dcc_disabled,RELAXED,256,128,9,23.5092,1.6999,1.3938,0,0,32768,2350,ok
286,1778532409.708174,gfx942,dcc_disabled,RELAXED,256,128,10,22.9321,1.5499,1.4289,0,0,32768,2293,ok
287,1778532409.7090693,gfx942,dcc_disabled,RELAXED,256,128,11,23.6958,1.5251,1.3829,0,0,32768,2369,ok
288,1778532409.7099884,gfx942,dcc_disabled,RELAXED,256,128,12,23.3889,1.4467,1.4010,0,0,32768,2338,ok
289,1778532409.710899,gfx942,dcc_disabled,RELAXED,256,128,13,23.4652,2.6361,1.3965,0,0,32768,2346,ok
290,1778532409.7118108,gfx942,dcc_disabled,RELAXED,256,128,14,23.4392,1.9318,1.3980,0,0,32768,2343,ok
291,1778532409.7127097,gfx942,dcc_disabled,RELAXED,256,128,15,23.6777,2.2047,1.3839,0,0,32768,2367,ok
292,1778532409.7136235,gfx942,dcc_disabled,RELAXED,256,128,16,23.5937,1.7354,1.3888,0,0,32768,2359,ok
293,1778532409.7145226,gfx942,dcc_disabled,RELAXED,256,128,17,23.7580,1.5504,1.3792,0,0,32768,2375,ok
294,1778532409.71544,gfx942,dcc_disabled,RELAXED,256,128,18,23.2648,1.7386,1.4085,0,0,32768,2326,ok
295,1778532409.7163455,gfx942,dcc_disabled,RELAXED,256,128,19,23.4973,1.7150,1.3945,0,0,32768,2349,ok
296,1778532409.7172518,gfx942,dcc_disabled,RELAXED,256,128,20,23.6518,1.6654,1.3854,0,0,32768,2365,ok
297,1778532409.7181575,gfx942,dcc_disabled,RELAXED,256,128,21,23.5675,1.9275,1.3904,0,0,32768,2356,ok
298,1778532409.719058,gfx942,dcc_disabled,RELAXED,256,128,22,23.8842,1.7463,1.3720,0,0,32768,2388,ok
299,1778532409.7199724,gfx942,dcc_disabled,RELAXED,256,128,23,23.3048,2.0610,1.4061,0,0,32768,2330,ok
300,1778532409.7208683,gfx942,dcc_disabled,RELAXED,256,128,24,23.3389,2.1527,1.4040,0,0,32768,2333,ok
301,1778532409.7217612,gfx942,dcc_disabled,RELAXED,512,16,0,25.1713,3.2751,0.3255,0,0,8192,2517,ok
302,1778532409.7555566,gfx942,dcc_disabled,RELAXED,512,16,1,24.6822,3.6554,0.3319,0,0,8192,2468,ok
303,1778532409.7565756,gfx942,dcc_disabled,RELAXED,512,16,2,24.5897,2.1147,0.3331,0,0,8192,2458,ok
304,1778532409.7575428,gfx942,dcc_disabled,RELAXED,512,16,3,24.3713,2.1438,0.3361,0,0,8192,2437,ok
305,1778532409.7584832,gfx942,dcc_disabled,RELAXED,512,16,4,23.5976,1.8926,0.3472,0,0,8192,2359,ok
306,1778532409.7594,gfx942,dcc_disabled,RELAXED,512,16,5,24.0505,2.0627,0.3406,0,0,8192,2405,ok
307,1778532409.760323,gfx942,dcc_disabled,RELAXED,512,16,6,24.4837,2.0742,0.3346,0,0,8192,2448,ok
308,1778532409.7612538,gfx942,dcc_disabled,RELAXED,512,16,7,24.4674,1.8625,0.3348,0,0,8192,2446,ok
309,1778532409.7621698,gfx942,dcc_disabled,RELAXED,512,16,8,23.3110,2.1399,0.3514,0,0,8192,2331,ok
310,1778532409.7630746,gfx942,dcc_disabled,RELAXED,512,16,9,24.1489,1.7200,0.3392,0,0,8192,2414,ok
311,1778532409.7639942,gfx942,dcc_disabled,RELAXED,512,16,10,23.3911,1.8952,0.3502,0,0,8192,2339,ok
312,1778532409.7649062,gfx942,dcc_disabled,RELAXED,512,16,11,24.0365,2.7998,0.3408,0,0,8192,2403,ok
313,1778532409.7658398,gfx942,dcc_disabled,RELAXED,512,16,12,23.9102,2.0119,0.3426,0,0,8192,2391,ok
314,1778532409.7667544,gfx942,dcc_disabled,RELAXED,512,16,13,24.0566,1.6768,0.3405,0,0,8192,2405,ok
315,1778532409.7676685,gfx942,dcc_disabled,RELAXED,512,16,14,23.7119,1.7045,0.3455,0,0,8192,2371,ok
316,1778532409.7685778,gfx942,dcc_disabled,RELAXED,512,16,15,24.2531,1.5596,0.3378,0,0,8192,2425,ok
317,1778532409.7695096,gfx942,dcc_disabled,RELAXED,512,16,16,24.2812,1.8772,0.3374,0,0,8192,2428,ok
318,1778532409.7704356,gfx942,dcc_disabled,RELAXED,512,16,17,23.9383,1.5975,0.3422,0,0,8192,2393,ok
319,1778532409.7713497,gfx942,dcc_disabled,RELAXED,512,16,18,25.6081,8.6633,0.3199,0,0,8192,2560,ok
320,1778532409.772298,gfx942,dcc_disabled,RELAXED,512,16,19,24.0007,2.4857,0.3413,0,0,8192,2400,ok
321,1778532409.7732124,gfx942,dcc_disabled,RELAXED,512,16,20,24.0165,1.9288,0.3411,0,0,8192,2401,ok
322,1778532409.774137,gfx942,dcc_disabled,RELAXED,512,16,21,23.9986,2.1726,0.3414,0,0,8192,2399,ok
323,1778532409.775043,gfx942,dcc_disabled,RELAXED,512,16,22,23.1506,2.3185,0.3539,0,0,8192,2315,ok
324,1778532409.7759423,gfx942,dcc_disabled,RELAXED,512,16,23,23.6255,1.7328,0.3467,0,0,8192,2362,ok
325,1778532409.7768552,gfx942,dcc_disabled,RELAXED,512,16,24,23.3790,2.2331,0.3504,0,0,8192,2337,ok
326,1778532409.7777555,gfx942,dcc_disabled,RELAXED,512,32,0,23.3470,1.8645,0.7018,0,0,16384,2334,ok
327,1778532409.778664,gfx942,dcc_disabled,RELAXED,512,32,1,23.5614,1.8630,0.6954,0,0,16384,2356,ok
328,1778532409.7795815,gfx942,dcc_disabled,RELAXED,512,32,2,24.1028,1.5574,0.6798,0,0,16384,2410,ok
329,1778532409.7805104,gfx942,dcc_disabled,RELAXED,512,32,3,24.1186,2.1769,0.6793,0,0,16384,2411,ok
330,1778532409.781429,gfx942,dcc_disabled,RELAXED,512,32,4,24.4695,1.6825,0.6696,0,0,16384,2446,ok
331,1778532409.7823534,gfx942,dcc_disabled,RELAXED,512,32,5,23.9223,2.8574,0.6849,0,0,16384,2392,ok
332,1778532409.7832668,gfx942,dcc_disabled,RELAXED,512,32,6,23.8782,2.1880,0.6861,0,0,16384,2387,ok
333,1778532409.7841766,gfx942,dcc_disabled,RELAXED,512,32,7,23.8019,2.1640,0.6883,0,0,16384,2380,ok
334,1778532409.785095,gfx942,dcc_disabled,RELAXED,512,32,8,23.9062,1.8340,0.6853,0,0,16384,2390,ok
335,1778532409.7860143,gfx942,dcc_disabled,RELAXED,512,32,9,23.7961,2.0223,0.6885,0,0,16384,2379,ok
336,1778532409.786929,gfx942,dcc_disabled,RELAXED,512,32,10,23.7700,1.9349,0.6893,0,0,16384,2377,ok
337,1778532409.787842,gfx942,dcc_disabled,RELAXED,512,32,11,23.6194,2.3548,0.6937,0,0,16384,2361,ok
338,1778532409.7887535,gfx942,dcc_disabled,RELAXED,512,32,12,24.1730,1.9182,0.6778,0,0,16384,2417,ok
339,1778532409.7896686,gfx942,dcc_disabled,RELAXED,512,32,13,24.1148,1.9339,0.6794,0,0,16384,2411,ok
340,1778532409.7905812,gfx942,dcc_disabled,RELAXED,512,32,14,23.5695,1.6522,0.6951,0,0,16384,2356,ok
341,1778532409.7914805,gfx942,dcc_disabled,RELAXED,512,32,15,24.1287,1.9636,0.6790,0,0,16384,2412,ok
342,1778532409.7923958,gfx942,dcc_disabled,RELAXED,512,32,16,24.2189,1.7685,0.6765,0,0,16384,2421,ok
343,1778532409.793335,gfx942,dcc_disabled,RELAXED,512,32,17,23.9202,1.6118,0.6849,0,0,16384,2392,ok
344,1778532409.794249,gfx942,dcc_disabled,RELAXED,512,32,18,23.6517,2.0105,0.6927,0,0,16384,2365,ok
345,1778532409.7951586,gfx942,dcc_disabled,RELAXED,512,32,19,23.6958,1.3928,0.6914,0,0,16384,2369,ok
346,1778532409.79606,gfx942,dcc_disabled,RELAXED,512,32,20,23.8462,1.6728,0.6871,0,0,16384,2384,ok
347,1778532409.7969785,gfx942,dcc_disabled,RELAXED,512,32,21,23.5173,2.1274,0.6967,0,0,16384,2351,ok
348,1778532409.7978814,gfx942,dcc_disabled,RELAXED,512,32,22,24.6259,2.1479,0.6653,0,0,16384,2462,ok
349,1778532409.798811,gfx942,dcc_disabled,RELAXED,512,32,23,23.2267,1.3535,0.7054,0,0,16384,2322,ok
350,1778532409.799729,gfx942,dcc_disabled,RELAXED,512,32,24,23.4672,1.1262,0.6982,0,0,16384,2346,ok
351,1778532409.8006403,gfx942,dcc_disabled,RELAXED,512,64,0,23.2748,1.5571,1.4079,0,0,32768,2327,ok
352,1778532409.8015468,gfx942,dcc_disabled,RELAXED,512,64,1,23.9543,1.4427,1.3679,0,0,32768,2395,ok
353,1778532409.8024707,gfx942,dcc_disabled,RELAXED,512,64,2,24.3353,1.9912,1.3465,0,0,32768,2433,ok
354,1778532409.8033898,gfx942,dcc_disabled,RELAXED,512,64,3,24.3452,1.8586,1.3460,0,0,32768,2434,ok
355,1778532409.804318,gfx942,dcc_disabled,RELAXED,512,64,4,24.3612,2.5595,1.3451,0,0,32768,2436,ok
356,1778532409.8052425,gfx942,dcc_disabled,RELAXED,512,64,5,24.1589,2.1257,1.3564,0,0,32768,2415,ok
357,1778532409.8061712,gfx942,dcc_disabled,RELAXED,512,64,6,23.8762,1.7820,1.3724,0,0,32768,2387,ok
358,1778532409.8070862,gfx942,dcc_disabled,RELAXED,512,64,7,24.2169,1.7091,1.3531,0,0,32768,2421,ok
359,1778532409.8079987,gfx942,dcc_disabled,RELAXED,512,64,8,24.1388,1.8479,1.3575,0,0,32768,2413,ok
360,1778532409.8089206,gfx942,dcc_disabled,RELAXED,512,64,9,23.5415,1.8855,1.3919,0,0,32768,2354,ok
361,1778532409.8098345,gfx942,dcc_disabled,RELAXED,512,64,10,24.3191,2.1563,1.3474,0,0,32768,2431,ok
362,1778532409.8107562,gfx942,dcc_disabled,RELAXED,512,64,11,23.8721,1.5595,1.3727,0,0,32768,2387,ok
363,1778532409.8117034,gfx942,dcc_disabled,RELAXED,512,64,12,23.8181,1.5251,1.3758,0,0,32768,2381,ok
364,1778532409.812616,gfx942,dcc_disabled,RELAXED,512,64,13,24.1287,1.4774,1.3581,0,0,32768,2412,ok
365,1778532409.8135312,gfx942,dcc_disabled,RELAXED,512,64,14,23.3430,1.2763,1.4038,0,0,32768,2334,ok
366,1778532409.8144355,gfx942,dcc_disabled,RELAXED,512,64,15,23.6777,2.4911,1.3839,0,0,32768,2367,ok
367,1778532409.8153427,gfx942,dcc_disabled,RELAXED,512,64,16,23.4994,2.0352,1.3944,0,0,32768,2349,ok
368,1778532409.8162389,gfx942,dcc_disabled,RELAXED,512,64,17,23.5254,2.1679,1.3929,0,0,32768,2352,ok
369,1778532409.8171456,gfx942,dcc_disabled,RELAXED,512,64,18,23.9564,1.8211,1.3678,0,0,32768,2395,ok
370,1778532409.8180525,gfx942,dcc_disabled,RELAXED,512,64,19,23.4611,2.4132,1.3967,0,0,32768,2346,ok
371,1778532409.8189604,gfx942,dcc_disabled,RELAXED,512,64,20,23.3289,2.0010,1.4046,0,0,32768,2332,ok
372,1778532409.819863,gfx942,dcc_disabled,RELAXED,512,64,21,23.9804,2.1681,1.3665,0,0,32768,2398,ok
373,1778532409.8207974,gfx942,dcc_disabled,RELAXED,512,64,22,23.9805,2.1831,1.3664,0,0,32768,2398,ok
374,1778532409.821712,gfx942,dcc_disabled,RELAXED,512,64,23,23.9362,1.3539,1.3690,0,0,32768,2393,ok
375,1778532409.8226285,gfx942,dcc_disabled,RELAXED,512,64,24,23.8663,1.7628,1.3730,0,0,32768,2386,ok
376,1778532409.82354,gfx942,dcc_disabled,RELAXED,512,128,0,23.7879,1.6139,2.7550,0,0,65536,2378,ok
377,1778532409.824454,gfx942,dcc_disabled,RELAXED,512,128,1,24.2710,3.1273,2.7002,0,0,65536,2427,ok
378,1778532409.8253763,gfx942,dcc_disabled,RELAXED,512,128,2,23.8702,1.6968,2.7455,0,0,65536,2387,ok
379,1778532409.8262951,gfx942,dcc_disabled,RELAXED,512,128,3,23.9843,2.6885,2.7325,0,0,65536,2398,ok
380,1778532409.8272154,gfx942,dcc_disabled,RELAXED,512,128,4,23.1183,1.5657,2.8348,0,0,65536,2311,ok
381,1778532409.828122,gfx942,dcc_disabled,RELAXED,512,128,5,23.2749,1.6748,2.8157,0,0,65536,2327,ok
382,1778532409.8290286,gfx942,dcc_disabled,RELAXED,512,128,6,23.8821,2.7016,2.7441,0,0,65536,2388,ok
383,1778532409.8299487,gfx942,dcc_disabled,RELAXED,512,128,7,23.7138,2.1532,2.7636,0,0,65536,2371,ok
384,1778532409.8308587,gfx942,dcc_disabled,RELAXED,512,128,8,24.6279,1.7493,2.6610,0,0,65536,2462,ok
385,1778532409.831783,gfx942,dcc_disabled,RELAXED,512,128,9,23.4693,1.8653,2.7924,0,0,65536,2346,ok
386,1778532409.8326862,gfx942,dcc_disabled,RELAXED,512,128,10,23.4953,1.5127,2.7893,0,0,65536,2349,ok
387,1778532409.833593,gfx942,dcc_disabled,RELAXED,512,128,11,23.3109,1.5620,2.8114,0,0,65536,2331,ok
388,1778532409.8344967,gfx942,dcc_disabled,RELAXED,512,128,12,24.0806,1.8188,2.7215,0,0,65536,2408,ok
389,1778532409.8354065,gfx942,dcc_disabled,RELAXED,512,128,13,23.5815,1.6602,2.7791,0,0,65536,2358,ok
390,1778532409.8363194,gfx942,dcc_disabled,RELAXED,512,128,14,24.1910,1.7289,2.7091,0,0,65536,2419,ok
391,1778532409.8372312,gfx942,dcc_disabled,RELAXED,512,128,15,23.6958,1.7985,2.7657,0,0,65536,2369,ok
392,1778532409.8381393,gfx942,dcc_disabled,RELAXED,512,128,16,23.3189,2.1074,2.8104,0,0,65536,2331,ok
393,1778532409.839049,gfx942,dcc_disabled,RELAXED,512,128,17,23.5855,1.2810,2.7787,0,0,65536,2358,ok
394,1778532409.8399603,gfx942,dcc_disabled,RELAXED,512,128,18,23.8221,1.4906,2.7511,0,0,65536,2382,ok
395,1778532409.840869,gfx942,dcc_disabled,RELAXED,512,128,19,23.6717,1.6830,2.7685,0,0,65536,2367,ok
396,1778532409.8417704,gfx942,dcc_disabled,RELAXED,512,128,20,23.9523,2.1539,2.7361,0,0,65536,2395,ok
397,1778532409.8426747,gfx942,dcc_disabled,RELAXED,512,128,21,23.9483,1.6802,2.7366,0,0,65536,2394,ok
398,1778532409.8435855,gfx942,dcc_disabled,RELAXED,512,128,22,23.9321,1.7830,2.7384,0,0,65536,2393,ok
399,1778532409.8445141,gfx942,dcc_disabled,RELAXED,512,128,23,23.7620,2.0331,2.7580,0,0,65536,2376,ok
400,1778532409.8454132,gfx942,dcc_disabled,RELAXED,512,128,24,23.4331,1.5095,2.7967,0,0,65536,2343,ok
401,1778532409.846356,gfx942,dcc_disabled,RELAXED,1024,16,0,25.0952,4.0268,0.6529,0,0,16384,2509,ok
402,1778532409.848848,gfx942,dcc_disabled,RELAXED,1024,16,1,24.5718,1.6928,0.6668,0,0,16384,2457,ok
403,1778532409.8498714,gfx942,dcc_disabled,RELAXED,1024,16,2,23.6317,2.4286,0.6933,0,0,16384,2363,ok
404,1778532409.850801,gfx942,dcc_disabled,RELAXED,1024,16,3,23.8440,1.9334,0.6871,0,0,16384,2384,ok
405,1778532409.8517332,gfx942,dcc_disabled,RELAXED,1024,16,4,24.0165,2.2106,0.6822,0,0,16384,2401,ok
406,1778532409.8526633,gfx942,dcc_disabled,RELAXED,1024,16,5,23.8321,1.5807,0.6875,0,0,16384,2383,ok
407,1778532409.8535764,gfx942,dcc_disabled,RELAXED,1024,16,6,23.5995,2.1395,0.6943,0,0,16384,2359,ok
408,1778532409.854505,gfx942,dcc_disabled,RELAXED,1024,16,7,23.9743,2.0299,0.6834,0,0,16384,2397,ok
409,1778532409.8554225,gfx942,dcc_disabled,RELAXED,1024,16,8,23.4293,1.7827,0.6993,0,0,16384,2342,ok
410,1778532409.856347,gfx942,dcc_disabled,RELAXED,1024,16,9,23.9543,2.3306,0.6840,0,0,16384,2395,ok
411,1778532409.857263,gfx942,dcc_disabled,RELAXED,1024,16,10,23.7116,2.1317,0.6910,0,0,16384,2371,ok
412,1778532409.85818,gfx942,dcc_disabled,RELAXED,1024,16,11,23.7258,1.7207,0.6906,0,0,16384,2372,ok
413,1778532409.8590848,gfx942,dcc_disabled,RELAXED,1024,16,12,23.2728,2.0852,0.7040,0,0,16384,2327,ok
414,1778532409.8599856,gfx942,dcc_disabled,RELAXED,1024,16,13,23.6296,1.6822,0.6934,0,0,16384,2362,ok
415,1778532409.8608937,gfx942,dcc_disabled,RELAXED,1024,16,14,23.8461,2.4178,0.6871,0,0,16384,2384,ok
416,1778532409.8618088,gfx942,dcc_disabled,RELAXED,1024,16,15,23.6597,2.1727,0.6925,0,0,16384,2365,ok
417,1778532409.862721,gfx942,dcc_disabled,RELAXED,1024,16,16,23.7879,1.7300,0.6888,0,0,16384,2378,ok
418,1778532409.863639,gfx942,dcc_disabled,RELAXED,1024,16,17,23.1646,1.3768,0.7073,0,0,16384,2316,ok
419,1778532409.8645468,gfx942,dcc_disabled,RELAXED,1024,16,18,23.3070,2.1402,0.7030,0,0,16384,2330,ok
420,1778532409.8654535,gfx942,dcc_disabled,RELAXED,1024,16,19,23.6997,2.4781,0.6913,0,0,16384,2369,ok
421,1778532409.8663747,gfx942,dcc_disabled,RELAXED,1024,16,20,24.0646,2.4869,0.6808,0,0,16384,2406,ok
422,1778532409.8672984,gfx942,dcc_disabled,RELAXED,1024,16,21,23.2047,1.7214,0.7061,0,0,16384,2320,ok
423,1778532409.8682044,gfx942,dcc_disabled,RELAXED,1024,16,22,23.4834,1.7713,0.6977,0,0,16384,2348,ok
424,1778532409.8691175,gfx942,dcc_disabled,RELAXED,1024,16,23,23.4353,1.8008,0.6991,0,0,16384,2343,ok
