corpus_version,focal,interferer,K,N_PROD,N_OPS,rep,us,gpu_arch,node,ts_utc,timer
v45,P3,Y,4,4,32,34,48.5500,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,35,47.7880,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,36,49.9140,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,37,48.9510,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,38,50.1940,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,39,48.0290,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,40,48.5510,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,41,49.1910,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,42,49.5930,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,43,50.1940,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,44,49.6720,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,45,49.1520,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,46,48.9910,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,47,49.7130,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,48,49.3920,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,49,48.4300,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,50,48.0690,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,51,48.4300,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,52,48.0290,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,53,48.8710,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,54,49.5930,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,55,49.2720,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,56,48.4300,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,57,48.8310,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,58,47.7890,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,59,49.4720,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,60,48.3490,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,61,47.8290,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,62,48.0290,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,63,48.8710,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,64,48.2690,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,65,49.7930,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,66,46.7060,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,67,48.5500,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,68,47.5880,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,69,49.3120,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,70,48.5100,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,71,49.7130,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,72,51.7970,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,73,48.2690,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,74,48.3900,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,75,48.3900,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,76,48.7110,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,77,48.5900,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,78,49.7130,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,79,48.2690,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,80,49.2720,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,81,48.9910,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,82,47.3470,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,83,48.7510,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,84,48.4700,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,85,48.1090,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,86,48.8710,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,87,49.0310,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,88,44.7020,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,89,50.5950,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,90,49.3120,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,91,47.9490,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,92,50.2740,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,93,48.0690,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,94,48.7110,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,95,48.1900,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,96,52.5190,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,97,48.7510,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,98,51.6770,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,99,48.9110,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,100,49.0710,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,101,49.2310,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,102,49.3120,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,103,48.3490,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,104,49.1520,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,105,48.9910,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,106,48.7910,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,107,49.6720,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,108,50.3150,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,109,50.3940,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,110,48.5500,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,111,49.9540,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,112,49.2720,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,113,48.0290,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,114,48.5900,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,115,48.7500,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,116,48.7500,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,117,48.6310,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,118,49.4320,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,119,49.6720,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,120,48.1100,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,121,48.1490,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,122,48.0290,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,123,48.6310,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,124,48.9910,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,125,49.3520,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,126,49.3120,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,127,49.3520,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,128,48.9120,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,129,48.1900,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,130,52.5590,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,131,50.0330,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,132,47.9490,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,133,48.7110,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,134,50.1540,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,135,49.3920,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,136,49.2320,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,137,49.1910,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,138,47.9890,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,139,49.5520,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,140,47.7480,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,141,48.0690,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,142,48.1900,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,143,48.3090,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,144,49.1920,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,145,49.2320,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,146,48.5910,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,147,44.1000,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,148,49.1910,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,149,51.7170,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,150,47.8280,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,151,50.3150,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,152,49.6330,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,153,47.7480,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,154,48.0700,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,155,49.3120,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,156,47.3480,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,157,50.2340,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,158,48.0290,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,159,48.7910,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,160,48.6710,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,161,47.5480,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,162,48.4700,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,163,48.1500,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,164,48.4300,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,165,47.1870,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,166,49.7930,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,167,48.1490,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,168,48.5500,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,169,49.7530,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,170,49.4720,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,171,49.3520,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,172,48.4700,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,173,48.1500,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,174,48.6310,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,175,48.4700,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,176,50.0740,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,177,48.7510,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,178,49.0720,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,179,48.6300,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,180,48.7100,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,181,46.8270,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,182,50.5550,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,183,49.2320,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,184,48.0290,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,185,48.4300,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,186,48.5110,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,187,49.5130,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,188,48.2690,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,189,48.6700,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,190,47.7880,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,191,47.3070,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,192,48.9120,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,193,48.3500,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,194,48.3900,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,195,48.5910,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,196,48.8310,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,197,48.3890,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,198,44.3000,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,Y,4,4,32,199,49.4720,gfx942,b21u01,2026-05-11T07:06:37.463774+00:00,cuda_event
v45,P3,F,4,4,32,0,50.3540,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,1,44.6220,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,2,43.1370,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,3,48.7110,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,4,44.0200,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,5,39.6100,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,6,44.7810,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,7,44.0600,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,8,43.2180,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,9,44.1410,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,10,43.7390,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,11,43.8190,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,12,44.3400,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,13,46.1440,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,14,44.5410,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,15,44.1800,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,16,44.1800,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,17,44.0200,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,18,45.0620,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,19,43.8600,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,20,43.8200,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,21,43.3380,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,22,44.8610,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,23,43.6190,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,24,44.9010,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,25,44.2610,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,26,43.9400,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,27,39.7710,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,28,46.4250,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,29,43.6990,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,30,44.4610,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,31,43.2990,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,32,46.7460,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,33,39.8510,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,34,44.4610,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,35,38.9680,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,36,40.3320,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,37,40.1320,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,38,40.5720,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,39,44.1000,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,40,44.0190,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,41,43.9000,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,42,44.4610,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,43,43.8600,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,44,43.2190,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,45,49.5530,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,46,43.9790,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,47,40.1310,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,48,44.9420,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,49,43.8190,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,50,44.6220,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,51,43.9800,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,52,44.7410,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,53,39.6900,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,54,39.8500,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,55,43.4990,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,56,39.7300,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,57,43.9390,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,58,44.4210,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,59,44.3010,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,60,40.8930,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,61,44.1400,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,62,43.7390,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,63,43.6590,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,64,39.6500,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,65,42.8170,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,66,43.8200,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,67,43.1380,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,68,40.7730,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,69,40.4120,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,70,45.5440,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,71,43.2180,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,72,47.8280,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,73,39.3290,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
v45,P3,F,4,4,32,74,43.6190,gfx942,b21u01,2026-05-11T07:06:37.555774+00:00,cuda_event
