corpus_version,prim,K,N_PROD,N_OPS,rep,us,gpu_arch,node,ts_utc
v45,P3,8,2,64,24,96.6131,gfx942,b21u01,2026-05-11T06:04:27.921843+00:00
v45,P3,8,2,128,0,173.0020,gfx942,b21u01,2026-05-11T06:04:27.926847+00:00
v45,P3,8,2,128,1,170.8250,gfx942,b21u01,2026-05-11T06:04:27.926847+00:00
v45,P3,8,2,128,2,171.7240,gfx942,b21u01,2026-05-11T06:04:27.926847+00:00
v45,P3,8,2,128,3,170.8749,gfx942,b21u01,2026-05-11T06:04:27.926847+00:00
v45,P3,8,2,128,4,169.8150,gfx942,b21u01,2026-05-11T06:04:27.926847+00:00
v45,P3,8,2,128,5,171.5270,gfx942,b21u01,2026-05-11T06:04:27.926847+00:00
v45,P3,8,2,128,6,170.8730,gfx942,b21u01,2026-05-11T06:04:27.926847+00:00
v45,P3,8,2,128,7,172.7650,gfx942,b21u01,2026-05-11T06:04:27.926847+00:00
v45,P3,8,2,128,8,174.3031,gfx942,b21u01,2026-05-11T06:04:27.926847+00:00
v45,P3,8,2,128,9,176.1590,gfx942,b21u01,2026-05-11T06:04:27.926847+00:00
v45,P3,8,2,128,10,170.6481,gfx942,b21u01,2026-05-11T06:04:27.926847+00:00
v45,P3,8,2,128,11,171.9131,gfx942,b21u01,2026-05-11T06:04:27.926847+00:00
v45,P3,8,2,128,12,172.1280,gfx942,b21u01,2026-05-11T06:04:27.926847+00:00
v45,P3,8,2,128,13,172.9589,gfx942,b21u01,2026-05-11T06:04:27.926847+00:00
v45,P3,8,2,128,14,172.2120,gfx942,b21u01,2026-05-11T06:04:27.926847+00:00
v45,P3,8,2,128,15,172.8060,gfx942,b21u01,2026-05-11T06:04:27.926847+00:00
v45,P3,8,2,128,16,173.7319,gfx942,b21u01,2026-05-11T06:04:27.926847+00:00
v45,P3,8,2,128,17,173.3920,gfx942,b21u01,2026-05-11T06:04:27.926847+00:00
v45,P3,8,2,128,18,171.3689,gfx942,b21u01,2026-05-11T06:04:27.926847+00:00
v45,P3,8,2,128,19,172.3841,gfx942,b21u01,2026-05-11T06:04:27.926847+00:00
v45,P3,8,2,128,20,173.0721,gfx942,b21u01,2026-05-11T06:04:27.926847+00:00
v45,P3,8,2,128,21,171.9180,gfx942,b21u01,2026-05-11T06:04:27.926847+00:00
v45,P3,8,2,128,22,171.0800,gfx942,b21u01,2026-05-11T06:04:27.926847+00:00
v45,P3,8,2,128,23,173.7422,gfx942,b21u01,2026-05-11T06:04:27.926847+00:00
v45,P3,8,2,128,24,172.2900,gfx942,b21u01,2026-05-11T06:04:27.926847+00:00
v45,P3,8,3,8,0,33.5812,gfx942,b21u01,2026-05-11T06:04:27.927879+00:00
v45,P3,8,3,8,1,31.2680,gfx942,b21u01,2026-05-11T06:04:27.927879+00:00
v45,P3,8,3,8,2,31.3241,gfx942,b21u01,2026-05-11T06:04:27.927879+00:00
v45,P3,8,3,8,3,30.5660,gfx942,b21u01,2026-05-11T06:04:27.927879+00:00
v45,P3,8,3,8,4,30.4310,gfx942,b21u01,2026-05-11T06:04:27.927879+00:00
v45,P3,8,3,8,5,30.9690,gfx942,b21u01,2026-05-11T06:04:27.927879+00:00
v45,P3,8,3,8,6,30.4109,gfx942,b21u01,2026-05-11T06:04:27.927879+00:00
v45,P3,8,3,8,7,31.8419,gfx942,b21u01,2026-05-11T06:04:27.927879+00:00
v45,P3,8,3,8,8,30.4219,gfx942,b21u01,2026-05-11T06:04:27.927879+00:00
v45,P3,8,3,8,9,30.5239,gfx942,b21u01,2026-05-11T06:04:27.927879+00:00
v45,P3,8,3,8,10,30.7311,gfx942,b21u01,2026-05-11T06:04:27.927879+00:00
v45,P3,8,3,8,11,30.2461,gfx942,b21u01,2026-05-11T06:04:27.927879+00:00
v45,P3,8,3,8,12,30.1120,gfx942,b21u01,2026-05-11T06:04:27.927879+00:00
v45,P3,8,3,8,13,31.6610,gfx942,b21u01,2026-05-11T06:04:27.927879+00:00
v45,P3,8,3,8,14,29.9849,gfx942,b21u01,2026-05-11T06:04:27.927879+00:00
v45,P3,8,3,8,15,30.1551,gfx942,b21u01,2026-05-11T06:04:27.927879+00:00
v45,P3,8,3,8,16,31.0328,gfx942,b21u01,2026-05-11T06:04:27.927879+00:00
v45,P3,8,3,8,17,30.3721,gfx942,b21u01,2026-05-11T06:04:27.927879+00:00
v45,P3,8,3,8,18,30.6389,gfx942,b21u01,2026-05-11T06:04:27.927879+00:00
v45,P3,8,3,8,19,30.7460,gfx942,b21u01,2026-05-11T06:04:27.927879+00:00
v45,P3,8,3,8,20,30.1830,gfx942,b21u01,2026-05-11T06:04:27.927879+00:00
v45,P3,8,3,8,21,30.9129,gfx942,b21u01,2026-05-11T06:04:27.927879+00:00
v45,P3,8,3,8,22,30.8389,gfx942,b21u01,2026-05-11T06:04:27.927879+00:00
v45,P3,8,3,8,23,30.5991,gfx942,b21u01,2026-05-11T06:04:27.927879+00:00
v45,P3,8,3,8,24,35.7470,gfx942,b21u01,2026-05-11T06:04:27.927879+00:00
v45,P3,8,3,16,0,42.2271,gfx942,b21u01,2026-05-11T06:04:27.929205+00:00
v45,P3,8,3,16,1,42.0171,gfx942,b21u01,2026-05-11T06:04:27.929205+00:00
v45,P3,8,3,16,2,40.5551,gfx942,b21u01,2026-05-11T06:04:27.929205+00:00
v45,P3,8,3,16,3,41.9631,gfx942,b21u01,2026-05-11T06:04:27.929205+00:00
v45,P3,8,3,16,4,42.3680,gfx942,b21u01,2026-05-11T06:04:27.929205+00:00
v45,P3,8,3,16,5,41.6781,gfx942,b21u01,2026-05-11T06:04:27.929205+00:00
v45,P3,8,3,16,6,41.0050,gfx942,b21u01,2026-05-11T06:04:27.929205+00:00
v45,P3,8,3,16,7,42.6350,gfx942,b21u01,2026-05-11T06:04:27.929205+00:00
v45,P3,8,3,16,8,39.9740,gfx942,b21u01,2026-05-11T06:04:27.929205+00:00
v45,P3,8,3,16,9,40.5740,gfx942,b21u01,2026-05-11T06:04:27.929205+00:00
v45,P3,8,3,16,10,42.5498,gfx942,b21u01,2026-05-11T06:04:27.929205+00:00
v45,P3,8,3,16,11,41.6299,gfx942,b21u01,2026-05-11T06:04:27.929205+00:00
v45,P3,8,3,16,12,41.6141,gfx942,b21u01,2026-05-11T06:04:27.929205+00:00
v45,P3,8,3,16,13,40.1610,gfx942,b21u01,2026-05-11T06:04:27.929205+00:00
v45,P3,8,3,16,14,41.7430,gfx942,b21u01,2026-05-11T06:04:27.929205+00:00
v45,P3,8,3,16,15,40.7589,gfx942,b21u01,2026-05-11T06:04:27.929205+00:00
v45,P3,8,3,16,16,41.4341,gfx942,b21u01,2026-05-11T06:04:27.929205+00:00
v45,P3,8,3,16,17,45.4481,gfx942,b21u01,2026-05-11T06:04:27.929205+00:00
v45,P3,8,3,16,18,41.9731,gfx942,b21u01,2026-05-11T06:04:27.929205+00:00
v45,P3,8,3,16,19,42.0930,gfx942,b21u01,2026-05-11T06:04:27.929205+00:00
v45,P3,8,3,16,20,41.0632,gfx942,b21u01,2026-05-11T06:04:27.929205+00:00
v45,P3,8,3,16,21,40.5419,gfx942,b21u01,2026-05-11T06:04:27.929205+00:00
v45,P3,8,3,16,22,40.2930,gfx942,b21u01,2026-05-11T06:04:27.929205+00:00
v45,P3,8,3,16,23,41.1321,gfx942,b21u01,2026-05-11T06:04:27.929205+00:00
v45,P3,8,3,16,24,41.9489,gfx942,b21u01,2026-05-11T06:04:27.929205+00:00
v45,P3,8,3,32,0,63.7081,gfx942,b21u01,2026-05-11T06:04:27.931126+00:00
v45,P3,8,3,32,1,61.9069,gfx942,b21u01,2026-05-11T06:04:27.931126+00:00
v45,P3,8,3,32,2,62.7150,gfx942,b21u01,2026-05-11T06:04:27.931126+00:00
v45,P3,8,3,32,3,63.7290,gfx942,b21u01,2026-05-11T06:04:27.931126+00:00
v45,P3,8,3,32,4,64.3609,gfx942,b21u01,2026-05-11T06:04:27.931126+00:00
v45,P3,8,3,32,5,61.5462,gfx942,b21u01,2026-05-11T06:04:27.931126+00:00
v45,P3,8,3,32,6,63.5590,gfx942,b21u01,2026-05-11T06:04:27.931126+00:00
v45,P3,8,3,32,7,62.5330,gfx942,b21u01,2026-05-11T06:04:27.931126+00:00
v45,P3,8,3,32,8,63.4398,gfx942,b21u01,2026-05-11T06:04:27.931126+00:00
v45,P3,8,3,32,9,60.8761,gfx942,b21u01,2026-05-11T06:04:27.931126+00:00
v45,P3,8,3,32,10,62.7940,gfx942,b21u01,2026-05-11T06:04:27.931126+00:00
v45,P3,8,3,32,11,63.6640,gfx942,b21u01,2026-05-11T06:04:27.931126+00:00
v45,P3,8,3,32,12,62.8810,gfx942,b21u01,2026-05-11T06:04:27.931126+00:00
v45,P3,8,3,32,13,60.8359,gfx942,b21u01,2026-05-11T06:04:27.931126+00:00
v45,P3,8,3,32,14,63.2489,gfx942,b21u01,2026-05-11T06:04:27.931126+00:00
v45,P3,8,3,32,15,63.7381,gfx942,b21u01,2026-05-11T06:04:27.931126+00:00
v45,P3,8,3,32,16,62.1572,gfx942,b21u01,2026-05-11T06:04:27.931126+00:00
v45,P3,8,3,32,17,64.1369,gfx942,b21u01,2026-05-11T06:04:27.931126+00:00
v45,P3,8,3,32,18,62.1160,gfx942,b21u01,2026-05-11T06:04:27.931126+00:00
v45,P3,8,3,32,19,62.5961,gfx942,b21u01,2026-05-11T06:04:27.931126+00:00
v45,P3,8,3,32,20,61.0179,gfx942,b21u01,2026-05-11T06:04:27.931126+00:00
v45,P3,8,3,32,21,62.2640,gfx942,b21u01,2026-05-11T06:04:27.931126+00:00
v45,P3,8,3,32,22,62.7781,gfx942,b21u01,2026-05-11T06:04:27.931126+00:00
v45,P3,8,3,32,23,63.7600,gfx942,b21u01,2026-05-11T06:04:27.931126+00:00
v45,P3,8,3,32,24,62.9299,gfx942,b21u01,2026-05-11T06:04:27.931126+00:00
v45,P3,8,3,64,0,106.9440,gfx942,b21u01,2026-05-11T06:04:27.934258+00:00
v45,P3,8,3,64,1,105.0869,gfx942,b21u01,2026-05-11T06:04:27.934258+00:00
v45,P3,8,3,64,2,108.2399,gfx942,b21u01,2026-05-11T06:04:27.934258+00:00
v45,P3,8,3,64,3,105.4029,gfx942,b21u01,2026-05-11T06:04:27.934258+00:00
v45,P3,8,3,64,4,103.6900,gfx942,b21u01,2026-05-11T06:04:27.934258+00:00
v45,P3,8,3,64,5,108.4560,gfx942,b21u01,2026-05-11T06:04:27.934258+00:00
v45,P3,8,3,64,6,107.0909,gfx942,b21u01,2026-05-11T06:04:27.934258+00:00
v45,P3,8,3,64,7,104.1309,gfx942,b21u01,2026-05-11T06:04:27.934258+00:00
v45,P3,8,3,64,8,105.8420,gfx942,b21u01,2026-05-11T06:04:27.934258+00:00
v45,P3,8,3,64,9,103.9340,gfx942,b21u01,2026-05-11T06:04:27.934258+00:00
v45,P3,8,3,64,10,105.2169,gfx942,b21u01,2026-05-11T06:04:27.934258+00:00
v45,P3,8,3,64,11,106.0918,gfx942,b21u01,2026-05-11T06:04:27.934258+00:00
v45,P3,8,3,64,12,102.6290,gfx942,b21u01,2026-05-11T06:04:27.934258+00:00
v45,P3,8,3,64,13,107.2609,gfx942,b21u01,2026-05-11T06:04:27.934258+00:00
v45,P3,8,3,64,14,110.1869,gfx942,b21u01,2026-05-11T06:04:27.934258+00:00
v45,P3,8,3,64,15,105.3610,gfx942,b21u01,2026-05-11T06:04:27.934258+00:00
v45,P3,8,3,64,16,107.9631,gfx942,b21u01,2026-05-11T06:04:27.934258+00:00
v45,P3,8,3,64,17,107.2220,gfx942,b21u01,2026-05-11T06:04:27.934258+00:00
v45,P3,8,3,64,18,107.7109,gfx942,b21u01,2026-05-11T06:04:27.934258+00:00
v45,P3,8,3,64,19,107.8760,gfx942,b21u01,2026-05-11T06:04:27.934258+00:00
v45,P3,8,3,64,20,106.2269,gfx942,b21u01,2026-05-11T06:04:27.934258+00:00
v45,P3,8,3,64,21,102.5270,gfx942,b21u01,2026-05-11T06:04:27.934258+00:00
v45,P3,8,3,64,22,107.5510,gfx942,b21u01,2026-05-11T06:04:27.934258+00:00
v45,P3,8,3,64,23,103.9440,gfx942,b21u01,2026-05-11T06:04:27.934258+00:00
v45,P3,8,3,64,24,103.5461,gfx942,b21u01,2026-05-11T06:04:27.934258+00:00
v45,P3,8,3,128,0,193.9731,gfx942,b21u01,2026-05-11T06:04:27.939817+00:00
v45,P3,8,3,128,1,194.9819,gfx942,b21u01,2026-05-11T06:04:27.939817+00:00
v45,P3,8,3,128,2,197.3731,gfx942,b21u01,2026-05-11T06:04:27.939817+00:00
v45,P3,8,3,128,3,196.6951,gfx942,b21u01,2026-05-11T06:04:27.939817+00:00
v45,P3,8,3,128,4,195.8529,gfx942,b21u01,2026-05-11T06:04:27.939817+00:00
v45,P3,8,3,128,5,195.0720,gfx942,b21u01,2026-05-11T06:04:27.939817+00:00
v45,P3,8,3,128,6,195.0841,gfx942,b21u01,2026-05-11T06:04:27.939817+00:00
v45,P3,8,3,128,7,192.1789,gfx942,b21u01,2026-05-11T06:04:27.939817+00:00
v45,P3,8,3,128,8,187.7851,gfx942,b21u01,2026-05-11T06:04:27.939817+00:00
v45,P3,8,3,128,9,182.1900,gfx942,b21u01,2026-05-11T06:04:27.939817+00:00
v45,P3,8,3,128,10,194.9780,gfx942,b21u01,2026-05-11T06:04:27.939817+00:00
v45,P3,8,3,128,11,194.8650,gfx942,b21u01,2026-05-11T06:04:27.939817+00:00
v45,P3,8,3,128,12,195.6110,gfx942,b21u01,2026-05-11T06:04:27.939817+00:00
v45,P3,8,3,128,13,192.6681,gfx942,b21u01,2026-05-11T06:04:27.939817+00:00
v45,P3,8,3,128,14,195.6080,gfx942,b21u01,2026-05-11T06:04:27.939817+00:00
v45,P3,8,3,128,15,189.5011,gfx942,b21u01,2026-05-11T06:04:27.939817+00:00
v45,P3,8,3,128,16,192.9170,gfx942,b21u01,2026-05-11T06:04:27.939817+00:00
v45,P3,8,3,128,17,195.0150,gfx942,b21u01,2026-05-11T06:04:27.939817+00:00
v45,P3,8,3,128,18,191.0070,gfx942,b21u01,2026-05-11T06:04:27.939817+00:00
v45,P3,8,3,128,19,190.5281,gfx942,b21u01,2026-05-11T06:04:27.939817+00:00
v45,P3,8,3,128,20,189.9400,gfx942,b21u01,2026-05-11T06:04:27.939817+00:00
v45,P3,8,3,128,21,184.6659,gfx942,b21u01,2026-05-11T06:04:27.939817+00:00
v45,P3,8,3,128,22,191.5798,gfx942,b21u01,2026-05-11T06:04:27.939817+00:00
v45,P3,8,3,128,23,191.5970,gfx942,b21u01,2026-05-11T06:04:27.939817+00:00
v45,P3,8,3,128,24,192.7330,gfx942,b21u01,2026-05-11T06:04:27.939817+00:00
v45,P3,8,4,8,0,32.0710,gfx942,b21u01,2026-05-11T06:04:27.940902+00:00
v45,P3,8,4,8,1,33.0650,gfx942,b21u01,2026-05-11T06:04:27.940902+00:00
v45,P3,8,4,8,2,31.6410,gfx942,b21u01,2026-05-11T06:04:27.940902+00:00
v45,P3,8,4,8,3,32.5739,gfx942,b21u01,2026-05-11T06:04:27.940902+00:00
v45,P3,8,4,8,4,33.3639,gfx942,b21u01,2026-05-11T06:04:27.940902+00:00
v45,P3,8,4,8,5,33.3120,gfx942,b21u01,2026-05-11T06:04:27.940902+00:00
v45,P3,8,4,8,6,32.6771,gfx942,b21u01,2026-05-11T06:04:27.940902+00:00
v45,P3,8,4,8,7,32.0771,gfx942,b21u01,2026-05-11T06:04:27.940902+00:00
v45,P3,8,4,8,8,32.6331,gfx942,b21u01,2026-05-11T06:04:27.940902+00:00
v45,P3,8,4,8,9,31.9390,gfx942,b21u01,2026-05-11T06:04:27.940902+00:00
v45,P3,8,4,8,10,32.1830,gfx942,b21u01,2026-05-11T06:04:27.940902+00:00
v45,P3,8,4,8,11,32.0941,gfx942,b21u01,2026-05-11T06:04:27.940902+00:00
v45,P3,8,4,8,12,32.2680,gfx942,b21u01,2026-05-11T06:04:27.940902+00:00
v45,P3,8,4,8,13,35.8920,gfx942,b21u01,2026-05-11T06:04:27.940902+00:00
v45,P3,8,4,8,14,32.8762,gfx942,b21u01,2026-05-11T06:04:27.940902+00:00
v45,P3,8,4,8,15,33.4710,gfx942,b21u01,2026-05-11T06:04:27.940902+00:00
v45,P3,8,4,8,16,32.3700,gfx942,b21u01,2026-05-11T06:04:27.940902+00:00
v45,P3,8,4,8,17,32.3788,gfx942,b21u01,2026-05-11T06:04:27.940902+00:00
v45,P3,8,4,8,18,32.2440,gfx942,b21u01,2026-05-11T06:04:27.940902+00:00
v45,P3,8,4,8,19,32.8058,gfx942,b21u01,2026-05-11T06:04:27.940902+00:00
v45,P3,8,4,8,20,32.6531,gfx942,b21u01,2026-05-11T06:04:27.940902+00:00
v45,P3,8,4,8,21,32.2629,gfx942,b21u01,2026-05-11T06:04:27.940902+00:00
v45,P3,8,4,8,22,32.2892,gfx942,b21u01,2026-05-11T06:04:27.940902+00:00
v45,P3,8,4,8,23,32.4720,gfx942,b21u01,2026-05-11T06:04:27.940902+00:00
v45,P3,8,4,8,24,35.9851,gfx942,b21u01,2026-05-11T06:04:27.940902+00:00
v45,P3,8,4,16,0,45.3112,gfx942,b21u01,2026-05-11T06:04:27.942330+00:00
v45,P3,8,4,16,1,44.7680,gfx942,b21u01,2026-05-11T06:04:27.942330+00:00
v45,P3,8,4,16,2,45.5941,gfx942,b21u01,2026-05-11T06:04:27.942330+00:00
v45,P3,8,4,16,3,43.8229,gfx942,b21u01,2026-05-11T06:04:27.942330+00:00
v45,P3,8,4,16,4,44.0790,gfx942,b21u01,2026-05-11T06:04:27.942330+00:00
v45,P3,8,4,16,5,44.3431,gfx942,b21u01,2026-05-11T06:04:27.942330+00:00
v45,P3,8,4,16,6,45.2769,gfx942,b21u01,2026-05-11T06:04:27.942330+00:00
v45,P3,8,4,16,7,49.1941,gfx942,b21u01,2026-05-11T06:04:27.942330+00:00
v45,P3,8,4,16,8,44.3931,gfx942,b21u01,2026-05-11T06:04:27.942330+00:00
v45,P3,8,4,16,9,45.6008,gfx942,b21u01,2026-05-11T06:04:27.942330+00:00
v45,P3,8,4,16,10,44.5019,gfx942,b21u01,2026-05-11T06:04:27.942330+00:00
v45,P3,8,4,16,11,44.9680,gfx942,b21u01,2026-05-11T06:04:27.942330+00:00
v45,P3,8,4,16,12,45.4090,gfx942,b21u01,2026-05-11T06:04:27.942330+00:00
v45,P3,8,4,16,13,45.3619,gfx942,b21u01,2026-05-11T06:04:27.942330+00:00
v45,P3,8,4,16,14,44.4050,gfx942,b21u01,2026-05-11T06:04:27.942330+00:00
v45,P3,8,4,16,15,45.7549,gfx942,b21u01,2026-05-11T06:04:27.942330+00:00
v45,P3,8,4,16,16,44.4409,gfx942,b21u01,2026-05-11T06:04:27.942330+00:00
v45,P3,8,4,16,17,45.3899,gfx942,b21u01,2026-05-11T06:04:27.942330+00:00
v45,P3,8,4,16,18,44.6131,gfx942,b21u01,2026-05-11T06:04:27.942330+00:00
v45,P3,8,4,16,19,44.1070,gfx942,b21u01,2026-05-11T06:04:27.942330+00:00
v45,P3,8,4,16,20,44.8502,gfx942,b21u01,2026-05-11T06:04:27.942330+00:00
v45,P3,8,4,16,21,44.8651,gfx942,b21u01,2026-05-11T06:04:27.942330+00:00
v45,P3,8,4,16,22,45.4020,gfx942,b21u01,2026-05-11T06:04:27.942330+00:00
v45,P3,8,4,16,23,45.6569,gfx942,b21u01,2026-05-11T06:04:27.942330+00:00
v45,P3,8,4,16,24,44.7780,gfx942,b21u01,2026-05-11T06:04:27.942330+00:00
v45,P3,8,4,32,0,71.0110,gfx942,b21u01,2026-05-11T06:04:27.944458+00:00
v45,P3,8,4,32,1,70.7579,gfx942,b21u01,2026-05-11T06:04:27.944458+00:00
v45,P3,8,4,32,2,68.2510,gfx942,b21u01,2026-05-11T06:04:27.944458+00:00
v45,P3,8,4,32,3,71.4122,gfx942,b21u01,2026-05-11T06:04:27.944458+00:00
v45,P3,8,4,32,4,73.1768,gfx942,b21u01,2026-05-11T06:04:27.944458+00:00
v45,P3,8,4,32,5,71.7919,gfx942,b21u01,2026-05-11T06:04:27.944458+00:00
v45,P3,8,4,32,6,70.7530,gfx942,b21u01,2026-05-11T06:04:27.944458+00:00
v45,P3,8,4,32,7,69.8750,gfx942,b21u01,2026-05-11T06:04:27.944458+00:00
v45,P3,8,4,32,8,69.0471,gfx942,b21u01,2026-05-11T06:04:27.944458+00:00
v45,P3,8,4,32,9,69.6359,gfx942,b21u01,2026-05-11T06:04:27.944458+00:00
v45,P3,8,4,32,10,69.9940,gfx942,b21u01,2026-05-11T06:04:27.944458+00:00
v45,P3,8,4,32,11,67.7470,gfx942,b21u01,2026-05-11T06:04:27.944458+00:00
v45,P3,8,4,32,12,69.2760,gfx942,b21u01,2026-05-11T06:04:27.944458+00:00
v45,P3,8,4,32,13,69.6259,gfx942,b21u01,2026-05-11T06:04:27.944458+00:00
v45,P3,8,4,32,14,71.9288,gfx942,b21u01,2026-05-11T06:04:27.944458+00:00
v45,P3,8,4,32,15,71.1631,gfx942,b21u01,2026-05-11T06:04:27.944458+00:00
v45,P3,8,4,32,16,69.7449,gfx942,b21u01,2026-05-11T06:04:27.944458+00:00
v45,P3,8,4,32,17,69.1500,gfx942,b21u01,2026-05-11T06:04:27.944458+00:00
v45,P3,8,4,32,18,67.5500,gfx942,b21u01,2026-05-11T06:04:27.944458+00:00
v45,P3,8,4,32,19,70.0790,gfx942,b21u01,2026-05-11T06:04:27.944458+00:00
v45,P3,8,4,32,20,68.9980,gfx942,b21u01,2026-05-11T06:04:27.944458+00:00
v45,P3,8,4,32,21,70.6490,gfx942,b21u01,2026-05-11T06:04:27.944458+00:00
v45,P3,8,4,32,22,68.7421,gfx942,b21u01,2026-05-11T06:04:27.944458+00:00
v45,P3,8,4,32,23,71.4229,gfx942,b21u01,2026-05-11T06:04:27.944458+00:00
v45,P3,8,4,32,24,71.5258,gfx942,b21u01,2026-05-11T06:04:27.944458+00:00
v45,P3,8,4,64,0,118.4379,gfx942,b21u01,2026-05-11T06:04:27.948010+00:00
v45,P3,8,4,64,1,121.5211,gfx942,b21u01,2026-05-11T06:04:27.948010+00:00
v45,P3,8,4,64,2,121.3902,gfx942,b21u01,2026-05-11T06:04:27.948010+00:00
v45,P3,8,4,64,3,116.8421,gfx942,b21u01,2026-05-11T06:04:27.948010+00:00
v45,P3,8,4,64,4,124.0601,gfx942,b21u01,2026-05-11T06:04:27.948010+00:00
v45,P3,8,4,64,5,123.6389,gfx942,b21u01,2026-05-11T06:04:27.948010+00:00
v45,P3,8,4,64,6,121.6840,gfx942,b21u01,2026-05-11T06:04:27.948010+00:00
v45,P3,8,4,64,7,120.6549,gfx942,b21u01,2026-05-11T06:04:27.948010+00:00
v45,P3,8,4,64,8,114.9152,gfx942,b21u01,2026-05-11T06:04:27.948010+00:00
v45,P3,8,4,64,9,118.5478,gfx942,b21u01,2026-05-11T06:04:27.948010+00:00
v45,P3,8,4,64,10,117.9259,gfx942,b21u01,2026-05-11T06:04:27.948010+00:00
v45,P3,8,4,64,11,122.5509,gfx942,b21u01,2026-05-11T06:04:27.948010+00:00
v45,P3,8,4,64,12,121.2258,gfx942,b21u01,2026-05-11T06:04:27.948010+00:00
v45,P3,8,4,64,13,120.9029,gfx942,b21u01,2026-05-11T06:04:27.948010+00:00
v45,P3,8,4,64,14,116.0060,gfx942,b21u01,2026-05-11T06:04:27.948010+00:00
v45,P3,8,4,64,15,119.9730,gfx942,b21u01,2026-05-11T06:04:27.948010+00:00
v45,P3,8,4,64,16,116.1392,gfx942,b21u01,2026-05-11T06:04:27.948010+00:00
v45,P3,8,4,64,17,119.7651,gfx942,b21u01,2026-05-11T06:04:27.948010+00:00
v45,P3,8,4,64,18,121.9171,gfx942,b21u01,2026-05-11T06:04:27.948010+00:00
v45,P3,8,4,64,19,120.3159,gfx942,b21u01,2026-05-11T06:04:27.948010+00:00
v45,P3,8,4,64,20,121.7730,gfx942,b21u01,2026-05-11T06:04:27.948010+00:00
v45,P3,8,4,64,21,122.6771,gfx942,b21u01,2026-05-11T06:04:27.948010+00:00
v45,P3,8,4,64,22,123.4401,gfx942,b21u01,2026-05-11T06:04:27.948010+00:00
v45,P3,8,4,64,23,122.5751,gfx942,b21u01,2026-05-11T06:04:27.948010+00:00
v45,P3,8,4,64,24,120.2370,gfx942,b21u01,2026-05-11T06:04:27.948010+00:00
v45,P3,8,4,128,0,218.3309,gfx942,b21u01,2026-05-11T06:04:27.954375+00:00
v45,P3,8,4,128,1,221.6839,gfx942,b21u01,2026-05-11T06:04:27.954375+00:00
v45,P3,8,4,128,2,224.7440,gfx942,b21u01,2026-05-11T06:04:27.954375+00:00
v45,P3,8,4,128,3,218.3081,gfx942,b21u01,2026-05-11T06:04:27.954375+00:00
v45,P3,8,4,128,4,217.7670,gfx942,b21u01,2026-05-11T06:04:27.954375+00:00
v45,P3,8,4,128,5,216.5749,gfx942,b21u01,2026-05-11T06:04:27.954375+00:00
v45,P3,8,4,128,6,222.0490,gfx942,b21u01,2026-05-11T06:04:27.954375+00:00
v45,P3,8,4,128,7,214.4170,gfx942,b21u01,2026-05-11T06:04:27.954375+00:00
v45,P3,8,4,128,8,211.5641,gfx942,b21u01,2026-05-11T06:04:27.954375+00:00
v45,P3,8,4,128,9,221.2869,gfx942,b21u01,2026-05-11T06:04:27.954375+00:00
v45,P3,8,4,128,10,224.3528,gfx942,b21u01,2026-05-11T06:04:27.954375+00:00
v45,P3,8,4,128,11,227.6271,gfx942,b21u01,2026-05-11T06:04:27.954375+00:00
v45,P3,8,4,128,12,223.6331,gfx942,b21u01,2026-05-11T06:04:27.954375+00:00
v45,P3,8,4,128,13,224.4511,gfx942,b21u01,2026-05-11T06:04:27.954375+00:00
v45,P3,8,4,128,14,222.5919,gfx942,b21u01,2026-05-11T06:04:27.954375+00:00
v45,P3,8,4,128,15,222.2990,gfx942,b21u01,2026-05-11T06:04:27.954375+00:00
v45,P3,8,4,128,16,222.8171,gfx942,b21u01,2026-05-11T06:04:27.954375+00:00
v45,P3,8,4,128,17,222.2639,gfx942,b21u01,2026-05-11T06:04:27.954375+00:00
v45,P3,8,4,128,18,223.9281,gfx942,b21u01,2026-05-11T06:04:27.954375+00:00
v45,P3,8,4,128,19,229.2970,gfx942,b21u01,2026-05-11T06:04:27.954375+00:00
v45,P3,8,4,128,20,221.8781,gfx942,b21u01,2026-05-11T06:04:27.954375+00:00
v45,P3,8,4,128,21,226.4911,gfx942,b21u01,2026-05-11T06:04:27.954375+00:00
v45,P3,8,4,128,22,225.2590,gfx942,b21u01,2026-05-11T06:04:27.954375+00:00
v45,P3,8,4,128,23,214.8401,gfx942,b21u01,2026-05-11T06:04:27.954375+00:00
v45,P3,8,4,128,24,218.9949,gfx942,b21u01,2026-05-11T06:04:27.954375+00:00
v45,P3,8,5,8,0,34.4510,gfx942,b21u01,2026-05-11T06:04:27.955506+00:00
v45,P3,8,5,8,1,35.0929,gfx942,b21u01,2026-05-11T06:04:27.955506+00:00
v45,P3,8,5,8,2,34.2240,gfx942,b21u01,2026-05-11T06:04:27.955506+00:00
v45,P3,8,5,8,3,34.7020,gfx942,b21u01,2026-05-11T06:04:27.955506+00:00
v45,P3,8,5,8,4,34.4710,gfx942,b21u01,2026-05-11T06:04:27.955506+00:00
v45,P3,8,5,8,5,34.1248,gfx942,b21u01,2026-05-11T06:04:27.955506+00:00
v45,P3,8,5,8,6,35.4080,gfx942,b21u01,2026-05-11T06:04:27.955506+00:00
v45,P3,8,5,8,7,35.0941,gfx942,b21u01,2026-05-11T06:04:27.955506+00:00
